CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
41118224010497,40538222010497,111010497,,2001,41,4,23,92156,1,,2001,9,5,,1,1,4,0,44.22,-118.81,4700,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25267,1,4,24,3,1,1,,,,,,,,,,,7,1
41118225010497,40538222010497,111010497,,2001,41,4,23,96308,1,,2001,9,15,,1,1,7,1,44.1,-118.31,4900,,,3,, 342Hd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25146,1,4,24,2,1,1,,,,,,,,,,,7,1
41118226010497,40538222010497,119010497,,2001,41,1,39,79976,1,,2001,9,18,,1,1,5,4,43.7,-122.31,2100,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26648,1,4,30,2,1,1,,,,,,,,,,,7,1
41118229010497,40538222010497,111010497,,2001,41,4,23,91602,1,,2001,9,15,,1,1,5,1,44.08,-119.09,5900,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25388,1,4,24,2,1,1,,,,,,,,,,,7,1
41118230010497,40538222010497,130010497,,2001,41,4,63,76173,1,,2001,6,19,,1,1,8,0,45.21,-116.83,4100,,,3,,M332Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24519,1,4,24,3,1,1,,,,,,,,,,,7,1
41118231010497,40538222010497,111010497,,2001,41,4,23,61937,1,,2001,8,27,,1,1,5,0,44.7,-118.57,6500,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25143,1,4,24,3,1,1,,,,,,,,,,,7,1
41118232010497,40538222010497,129010497,,2001,41,4,59,78000,1,,2001,8,3,,1,1,4,0,45.65,-118.14,3900,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25017,1,4,24,2,1,1,,,,,,,,,,,7,1
41118234010497,40538222010497,118010497,,2001,41,3,37,78243,1,,2001,8,28,,1,1,7,0,42.95,-121.28,7500,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26320,1,4,24,3,1,1,,,,,,,,,,,7,1
41118235010497,40538222010497,106010497,,2001,41,3,13,70460,1,,2001,10,4,,1,1,5,0,44.24,-120.25,5500,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25859,1,4,24,3,1,1,,,,,,,,,,,7,1
41118236010497,40538222010497,118010497,,2001,41,3,37,91952,1,,2001,8,21,,1,1,6,0,43.03,-121.11,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26207,1,4,24,2,1,1,,,,,,,,,,,7,1
41118237010497,40538222010497,109010497,,2001,41,2,19,73000,1,,2001,11,2,,1,1,2,0,43.29,-122.66,2500,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26865,1,4,30,3,1,1,,,,,,,,,,,7,1
41118238010497,40538222010497,117010497,,2001,41,3,35,93956,1,,2001,8,19,,1,1,5,0,43.33,-121.58,5500,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26430,1,4,24,2,1,1,,,,,,,,,,,7,1
41118239010497,40538222010497,117010497,,2001,41,3,35,88920,1,,2001,10,2,,1,1,5,1,43.58,-121.98,5100,,,3,,M242Bc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26539,1,4,24,4,1,1,,,,,,,,,,,7,1
41118240010497,40538222010497,119010497,,2001,41,1,39,57490,1,,2001,1,8,,1,1,4,1,43.88,-122.45,3300,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26756,1,4,30,2,1,1,,,,,,,,,,,7,1
41118241010497,40538222010497,117010497,,2001,41,3,35,62365,1,,2001,9,15,,1,1,4,0,42.69,-121.92,4500,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26652,1,4,24,2,1,1,,,,,,,,,,,7,1
41118242010497,40538222010497,111010497,,2001,41,4,23,79230,1,,2001,9,4,,1,1,1,1,44.25,-118.37,5500,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25145,1,4,24,3,1,1,,,,,,,,,,,7,1
41118243010497,40538222010497,130010497,,2001,41,4,63,94140,1,,2001,6,11,,1,1,6,0,45.26,-116.82,4700,,,3,,M332Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24519,1,4,24,3,1,1,,,,,,,,,,,7,1
41118244010497,40538222010497,130010497,,2001,41,4,63,88162,1,,2001,6,6,,1,1,5,0,45.41,-116.77,3700,,,3,,M332Gd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24391,1,4,24,3,1,1,,,,,,,,,,,7,1
41118245010497,40538222010497,116010497,,2001,41,2,33,95570,1,,2001,10,31,,1,1,5,0,42.03,-123.79,2700,,,3,,M261Aa,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27290,1,4,30,3,1,1,,,,,,,,,,,7,1
41118246010497,40538222010497,118010497,,2001,41,3,37,52324,1,,2001,10,16,,1,1,3,0,43.11,-121.31,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26319,1,4,24,2,1,1,,,,,,,,,,,7,1
41118247010497,40538222010497,111010497,,2001,41,4,23,74929,1,,2001,9,2,,1,1,2,1,44.19,-118.61,5100,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25267,1,4,24,2,1,1,,,,,,,,,,,7,1
41118248010497,40538222010497,123010497,,2001,41,0,47,93905,1,,2001,7,28,,1,1,7,0,44.81,-121.82,5100,,,3,,M242Bc,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,18,26423,1,4,30,3,1,1,,,,,,,,,,,7,1
41118249010497,40538222010497,117010497,,2001,41,3,35,70599,1,,2001,10,23,,1,1,6,0,42.58,-121.19,5900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26321,1,4,24,3,1,1,,,,,,,,,,,7,1
41118250010497,40538222010497,119010497,,2001,41,1,39,83710,1,,2001,11,15,,1,1,5,1,43.91,-122.45,3300,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26755,1,4,30,3,1,1,,,,,,,,,,,7,1
41118251010497,40538222010497,130010497,,2001,41,4,63,88103,1,,2001,7,1,,1,1,4,0,45.76,-116.87,5100,,,3,,M332Gd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24517,1,4,24,3,1,1,,,,,,,,,,,7,1
41118252010497,40538222010497,109010497,,2001,41,2,19,94692,1,,2001,9,20,,1,1,2,0,43.26,-122.15,4500,,,3,,M242Be,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26650,1,4,30,2,1,1,,,,,,,,,,,7,1
41118253010497,40538222010497,109010497,,2001,41,2,19,91620,1,,2001,10,11,,1,1,5,0,42.97,-122.76,2500,,,3,,M242Bg,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26867,1,4,30,2,1,1,,,,,,,,,,,7,1
41118254010497,40538222010497,111010497,,2001,41,4,23,85380,1,,2001,10,2,,1,1,2,0,44.86,-119.5,3100,,,3,, 342Hc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25504,1,4,24,2,1,1,,,,,,,,,,,7,1
41118255010497,40538222010497,118010497,,2001,41,3,37,95276,1,,2001,8,14,,1,1,1,0,43.5,-121.27,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26317,1,4,24,3,1,1,,,,,,,,,,,7,1
41118256010497,40538222010497,100010497,,2001,41,4,1,86506,1,,2001,6,28,,1,1,3,0,44.98,-117.51,4900,,,3,,M332Ge,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24772,1,4,24,3,1,1,,,,,,,,,,,7,1
41118257010497,40538222010497,118010497,,2001,41,3,37,58152,1,,2001,9,3,,1,1,5,4,42.4,-120.8,5500,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26210,1,4,24,2,1,1,,,,,,,,,,,7,1
41118258010497,40538222010497,117010497,,2001,41,3,35,75737,1,,2001,10,17,,1,1,5,0,42.38,-121.13,5500,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26322,1,4,24,2,1,1,,,,,,,,,,,7,1
41118259010497,40538222010497,99010497,,2001,41,4,61,88411,1,,2001,7,20,,1,1,4,0,45.09,-118.33,4300,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25019,1,4,24,2,1,1,,,,,,,,,,,7,1
41118260010497,40538222010497,121010497,,2001,41,1,43,53603,1,,2001,10,24,,1,1,5,1,44.34,-122.2,2900,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26645,1,4,30,3,1,1,,,,,,,,,,,7,1
41118262010497,40538222010497,111010497,,2001,41,4,23,60950,1,,2001,8,23,,1,1,4,0,44.6,-118.34,5500,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25144,1,4,24,3,1,1,,,,,,,,,,,7,1
41118263010497,40538222010497,106010497,,2001,41,3,13,94287,1,,2001,10,15,,1,1,5,0,44.41,-120.71,4100,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26088,1,4,24,2,1,1,,,,,,,,,,,7,1
41118264010497,40538222010497,119010497,,2001,41,1,39,56638,1,,2001,11,1,,1,1,4,0,43.51,-122.55,2500,,,3,,M242Ba,4104,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26757,1,4,30,4,1,1,,,,,,,,,,,7,1
41118265010497,40538222010497,111010497,,2001,41,4,23,96370,1,,2001,9,15,,1,1,4,0,44.08,-118.35,5300,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25146,1,4,24,3,1,1,,,,,,,,,,,7,1
41118266010497,40538222010497,108010497,,2001,41,3,17,59419,1,,2001,9,18,,1,1,4,0,43.84,-121.12,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26204,1,4,24,3,1,1,,,,,,,,,,,7,1
41118267010497,40538222010497,117010497,,2001,41,3,35,56107,1,,2001,10,17,,1,1,1,0,42.66,-121.49,5300,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26432,1,4,24,3,1,1,,,,,,,,,,,7,1
41118269010497,40538222010497,109010497,,2001,41,2,19,68375,1,,2001,9,29,,1,1,5,1,43.21,-122.49,3500,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26758,1,4,30,3,1,1,,,,,,,,,,,7,1
41118270010497,40538222010497,102010497,,2001,41,0,5,83480,1,,2001,9,3,,1,1,2,0,45.13,-121.88,4700,,,3,,M242Bc,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26422,1,4,30,2,1,1,,,,,,,,,,,7,1
41118271010497,40538222010497,119010497,,2001,41,1,39,65589,1,,2001,11,11,,1,1,3,0,44.27,-123.82,900,,,3,,M242Ag,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,27177,1,4,30,2,1,1,,,,,,,,,,,7,1
41118272010497,40538222010497,114010497,,2001,41,2,29,99504,1,,2001,9,9,,1,1,4,0,42.79,-122.46,2900,,,3,,M242Bg,4102,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26760,1,4,30,3,1,1,,,,,,,,,,,7,1
41118273010497,40538222010497,130010497,,2001,41,4,63,85672,1,,2001,6,20,,1,1,8,0,45.5,-116.72,4500,,,3,,M332Gd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24390,1,4,24,3,1,1,,,,,,,,,,,7,1
41118274010497,40538222010497,4691107000666,,2001,41,3,31,76014,1,,2001,10,26,,1,1,4,0,44.48,-121.1,3300,,,3,, 342Hb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26201,1,4,24,3,1,1,,,,,,,,,,,7,1
41118275010497,40538222010497,111010497,,2001,41,4,23,71294,1,,2001,7,19,,1,1,1,0,44.89,-118.38,5500,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25143,1,4,24,2,1,1,,,,,,,,,,,7,1
41118276010497,40538222010497,112010497,,2001,41,4,25,86956,1,,2001,9,20,,1,1,7,0,43.88,-118.8,5300,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25268,1,4,24,3,1,1,,,,,,,,,,,7,1
41118277010497,40538222010497,117010497,,2001,41,3,35,62299,1,,2001,9,21,,1,1,2,0,42.66,-121.72,4700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26543,1,4,24,2,1,1,,,,,,,,,,,7,1
41118279010497,40538222010497,118010497,,2001,41,3,37,59185,1,,2001,10,11,,1,1,4,0,42.08,-120.68,5700,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26211,1,4,24,2,1,1,,,,,,,,,,,7,1
41118280010497,40538222010497,119010497,,2001,41,1,39,55388,1,,2001,10,12,,1,1,5,4,43.51,-122.62,2500,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26757,1,4,30,3,1,1,,,,,,,,,,,7,1
41118281010497,40538222010497,108010497,,2001,41,3,17,85412,1,,2001,10,2,,1,1,6,0,43.67,-121.23,6900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26317,1,4,24,2,1,1,,,,,,,,,,,7,1
41118282010497,40538222010497,107010497,,2001,41,2,15,75906,1,,2001,11,15,,1,1,4,1,42.64,-124.26,1700,,,3,,M242Ah,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27390,1,4,30,2,1,1,,,,,,,,,,,7,1
41118283010497,40538222010497,114010497,,2001,41,2,29,84636,1,,2001,9,18,,1,1,3,0,42.57,-122.39,3500,,,3,,M242Bg,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26761,1,4,30,3,1,1,,,,,,,,,,,7,1
41118284010497,40538222010497,100010497,,2001,41,4,1,73930,1,,2001,7,11,,1,1,2,0,44.3,-118.23,5700,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25145,1,4,24,2,1,1,,,,,,,,,,,7,1
41118285010497,40538222010497,130010497,,2001,41,4,63,72512,1,,2001,6,8,,1,1,3,0,45.94,-116.99,4700,,,3,,M332Gd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24516,1,4,24,2,1,1,,,,,,,,,,,7,1
41118286010497,40538222010497,130010497,,2001,41,4,63,82962,1,,2001,6,9,,1,1,5,0,45.65,-117.23,4100,,,3,,M332Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24644,1,4,24,2,1,1,,,,,,,,,,,7,1
41118287010497,40538222010497,108010497,,2001,41,3,17,74424,1,,2001,8,24,,1,1,5,0,44.39,-121.48,3300,,,3,,M242Cd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26314,1,4,24,3,1,1,,,,,,,,,,,7,1
41118288010497,40538222010497,119010497,,2001,41,1,39,70666,1,,2001,8,2,,1,1,4,0,43.9,-122.28,3500,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26647,1,4,30,3,1,1,,,,,,,,,,,7,1
41118289010497,40538222010497,112010497,,2001,41,4,25,73016,1,,2001,9,17,,1,1,3,0,43.85,-119.39,5300,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25508,1,4,24,4,1,1,,,,,,,,,,,7,1
41118290010497,40538222010497,107010497,,2001,41,2,15,87343,1,,2001,11,9,,1,1,1,0,42.39,-124.19,3300,,,3,,M261Ay,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27391,1,4,30,2,1,1,,,,,,,,,,,7,1
41118291010497,40538222010497,119010497,,2001,41,1,39,68842,1,,2001,11,13,,1,1,4,1,44.05,-123.98,100,,,3,,M242Ag,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,27282,1,4,30,2,1,1,,,,,,,,,,,7,1
41118292010497,40538222010497,117010497,,2001,41,3,35,65479,1,,2001,10,4,,1,1,4,0,42.98,-121.38,5700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26431,1,4,24,2,1,1,,,,,,,,,,,7,1
41118296010497,40538222010497,129010497,,2001,41,4,59,57605,1,,2001,8,11,,1,1,4,0,45.06,-118.82,4900,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25263,1,4,24,4,1,1,,,,,,,,,,,7,1
41118297010497,40538222010497,108010497,,2001,41,3,17,65595,1,,2001,8,27,,1,1,2,0,44.14,-121.63,5700,,,3,,M242Cd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26426,1,4,24,2,1,1,,,,,,,,,,,7,1
41118298010497,40538222010497,108010497,,2001,41,3,17,81703,1,,2001,9,16,,1,1,2,0,43.79,-121.09,5100,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26204,1,4,24,2,1,1,,,,,,,,,,,7,1
41118299010497,40538222010497,105010497,,2001,41,2,11,66514,1,,2001,11,24,,1,1,3,0,42.82,-123.9,3700,,,3,,M242Ag,4104,1.5,,1,,4/26/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,27287,1,4,30,2,1,1,,,,,,,,,,,7,1
41118300010497,40538222010497,119010497,,2001,41,1,39,89732,1,,2001,10,4,,1,1,2,0,44.19,-122.03,1700,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26536,1,4,30,3,1,1,,,,,,,,,,,7,1
41118301010497,40538222010497,106010497,,2001,41,3,13,65545,1,,2001,10,10,,1,1,4,1,44.52,-120.58,4700,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25973,1,4,24,3,1,1,,,,,,,,,,,7,1
41118302010497,40538222010497,99010497,,2001,41,4,61,80699,1,,2001,7,18,,1,1,2,0,45.34,-118.42,4500,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25141,1,4,24,4,1,1,,,,,,,,,,,7,1
41118303010497,40538222010497,118010497,,2001,41,3,37,55708,1,,2001,8,21,,1,1,1,0,43.45,-121.24,4700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26318,1,4,24,2,1,1,,,,,,,,,,,7,1
41118304010497,40538222010497,100010497,,2001,41,4,1,64521,1,,2001,7,11,,1,1,3,0,44.37,-118.32,5100,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25145,1,4,24,3,1,1,,,,,,,,,,,7,1
41118305010497,40538222010497,107010497,,2001,41,2,15,62203,1,,2001,11,12,,1,1,4,0,42.52,-124.09,2700,,,3,,M261Ay,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27390,1,4,30,2,1,1,,,,,,,,,,,7,1
41118306010497,40538222010497,102010497,,2001,41,0,5,65499,1,,2001,8,18,,1,1,1,0,45.4,-122.08,2100,,,3,,M242Ba,4103,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26421,1,4,30,2,1,1,,,,,,,,,,,7,1
41118307010497,40538222010497,117010497,,2001,41,3,35,50155,1,,2001,10,15,,1,1,3,0,42.47,-121.66,5500,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26544,1,4,24,2,1,1,,,,,,,,,,,7,1
41118309010497,40538222010497,99010497,,2001,41,4,61,91609,1,,2001,7,6,,1,1,4,0,45.13,-117.57,5700,,,3,,M332Ge,4102,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24771,1,4,24,2,1,1,,,,,,,,,,,7,1
41118310010497,40538222010497,119010497,,2001,41,1,39,67296,1,,2001,10,14,,1,1,3,0,43.46,-122.42,3100,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26757,1,4,30,3,1,1,,,,,,,,,,,7,1
41118311010497,40538222010497,117010497,,2001,41,3,35,83311,1,,2001,9,12,,1,1,1,0,42.3,-122.27,5500,,,3,,M242Bg,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26762,1,4,24,2,1,1,,,,,,,,,,,7,1
41118312010497,40538222010497,118010497,,2001,41,3,37,57256,1,,2001,8,26,,1,1,1,0,43.4,-121.3,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26318,1,4,24,3,1,1,,,,,,,,,,,7,1
41118313010497,40538222010497,117010497,,2001,41,3,35,73192,1,,2001,10,20,,1,1,5,0,42.68,-121.39,4900,,,3,,M242Ce,4102,1.5,,1,,4/25/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26432,1,4,24,4,1,1,,,,,,,,,,,7,1
41118314010497,40538222010497,129010497,,2001,41,4,59,59200,1,,2001,8,7,,1,1,1,0,45.81,-118.03,5300,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,24893,1,4,24,3,1,1,,,,,,,,,,,7,1
41118315010497,40538222010497,114010497,,2001,41,2,29,97810,1,,2001,9,6,,1,1,4,0,42.42,-122.36,4900,,,3,,M242Bg,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26761,1,4,30,4,1,1,,,,,,,,,,,7,1
41118316010497,40538222010497,111010497,,2001,41,4,23,78468,1,,2001,8,24,,1,1,6,0,44.6,-118.37,5100,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25144,1,4,24,4,1,1,,,,,,,,,,,7,1
41118317010497,40538222010497,129010497,,2001,41,4,59,89702,1,,2001,8,4,,1,1,1,1,45.72,-118.18,2500,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25017,1,4,24,2,1,1,,,,,,,,,,,7,1
41118318010497,40538222010497,4691107000666,,2001,41,3,31,80526,1,,2001,10,16,,1,1,4,0,44.72,-121.02,2300,,,3,, 342Hb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26200,1,4,24,2,1,1,,,,,,,,,,,7,1
41118319010497,40538222010497,117010497,,2001,41,3,35,65558,1,,2001,9,6,,1,1,1,0,43.02,-121.92,4700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26541,1,4,24,2,1,1,,,,,,,,,,,7,1
41118320010497,40538222010497,102010497,,2001,41,0,5,86749,1,,2001,9,2,,1,1,5,0,45.25,-121.81,4500,,,3,,M242Bb,4103,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26422,1,4,30,3,1,1,,,,,,,,,,,7,1
41118321010497,40538222010497,130010497,,2001,41,4,63,66932,1,,2001,6,10,,1,1,4,0,45.68,-117.23,3700,,,3,,M332Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24644,1,4,24,4,1,1,,,,,,,,,,,7,1
41118322010497,40538222010497,118010497,,2001,41,3,37,94798,1,,2001,10,12,,1,1,5,0,42.06,-120.84,5700,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26211,1,4,24,2,1,1,,,,,,,,,,,7,1
