UUID,LIDAR_YEAR,LIDAR_ACQ,STRAT0_RETURN-PROPORTION,STRAT1_RETURN-PROPORTION,STRAT2_RETURN-PROPORTION,STRAT3_RETURN-PROPORTION,STRAT4_RETURN-PROPORTION,STRAT5_RETURN-PROPORTION,HEIGHT_05-PERCENTILE,HEIGHT_25-PERCENTILE,HEIGHT_50-PERCENTILE,HEIGHT_75-PERCENTILE,HEIGHT_95_PERCENTILE,LIDAR_COVER,POTENTIAL_VOLUME,STDDEV_HEIGHT,SURFACE_VOLUME,KURTOSIS,SKEWNESS,ASPECT,ELEVATION,SLOPE,YEAR,TPA,BA,SDI,CCF,QMD,TCUFT,TOPHT,NUMBER_OF_STRATA,TOTAL_COVER,STRUCTURE_CLASS,CANOPY_BASEHEIGHT,CANOPY_BULKDENSITY,ABOVEGROUND_BIOMASS,ABOVEGROUND_CARBON,ABOVEGROUND_LIVE_CARBON,GS_TPA,AF,AS,BM,BO,CH,CW,DF,DG,ES,GC,GF,IC,JP,KP,LO,LP,MA,MC,MH,NF,OH,OS,OT,PC,PL,PP,PY,RA,RC,RF,SF,SH,SP,SS,TO,WA,WB,WF,WH,WI,WJ,WL,WO,WP,YC,TRUE_FIR,OTHER_HARDWOOD,MAPLE,OAK,DOUGLAS_FIR,SPRUCE,CEDAR,PONDEROSA_PINE,OTHER_SOFTWOOD,LODGEPOLE_PINE,HEMLOCK,RED_ALDER,TANOAK,JUNIPER,LARCH,YEAR_DIFF,LAT,LON,ECOREGION3,AGENCY,DISTANCE_TO_WATER_M,PLOT_SIZE_AC,MEAS_YR,SAT_YEAR,LT_YSD_NBR,LT_YSD_SWIR1,WEIGHTS
f6c1cc98,2016,wa-western_2016,0.283694,0.128369,0.163721,0.0,0.0,0.0,0.0,0.06,2.1,4.06,6.52,58.793637,740.5,2.08724045753479,267.04547119140625,2.254612,0.6043,226.2987060546875,147.5457000732422,13.669699668884276,2016,149.0,18.0,45.0,39.0,4.759767873905396,210.0,29.0,1.0,33.0,1=SI,4.0,0.0400737,5.0,2.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72548901079549,-123.1566164637962,coast_range,WADNR,66.84546172,0.1,2015,2016.0,31.0,13.0,44
f6c1cc98,2017,southwest-state-lands_2017,0.365082,0.059374,0.20357,0.0,0.0,0.0,0.0,0.0,2.25,4.59,6.7410000000000005,57.554338,796.5,2.387948513031006,264.6508178710937,1.91565,0.446467,213.5778961181641,148.8491973876953,16.212600708007812,2017,148.0,25.0,59.0,48.0,5.609877596184734,301.0,32.0,1.0,37.0,1=SI,5.0,0.0490809,7.0,3.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72548901079549,-123.1566164637962,coast_range,WADNR,66.84546172,0.1,2015,2017.0,32.0,14.0,37
f6cdb1bc,2017,southwest-state-lands_2017,0.046742,0.005087,0.000825,0.021034,0.268353,0.650261,0.5325,28.105,31.915001,35.099998,38.799999,94.817157,4157.5,3.6319093704223633,3448.993408203125,7.596808,-2.10106,107.70149230957033,176.43560791015625,42.94295120239258,2017,180.0,287.0,426.0,310.0,17.09887907259455,13553.0,139.0,1.0,78.0,2=SE,54.0,0.132882,205.0,93.0,93.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,27.0,0.0,0.0,0.0,0.0,144.0,2.0,0.0,0.0,0.0,0.0,46.39428821546326,-123.63108215665356,coast_range,WADNR,148.11257460000002,0.1,2017,2017.0,12.0,32.0,8
f6d005f6,2015,upper-umpqua_2015,0.110775,0.072182,0.047702,0.173518,0.285881,0.192096,0.0,2.98,18.969999,27.940001,37.23,81.704321,3646.0,10.05982494354248,2010.3448486328125,1.7226029999999999,0.036887,147.7523956298828,1523.8468017578125,28.49029922485352,2016,96.0,227.0,312.0,234.0,20.83193685700384,9035.0,127.0,1.0,46.0,5=OS,51.0,0.141422,153.0,70.0,70.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,43.58457959074353,-122.61754532803572,cascades,USFS,85.37992582,0.25,2016,2015.0,16.0,16.0,26
f6df471a,2012,hoh-river_2012,0.048272,0.036949,0.025328,0.231824,0.447259,0.193981,0.16,17.540001,22.43,27.93,36.707497,91.47795,4187.0,8.253798484802246,2474.644287109375,3.0959220000000003,-0.558355,190.57534790039065,191.8437042236328,28.497501373291016,2013,170.0,243.0,368.0,221.0,16.176180831655934,9238.0,116.0,1.0,75.0,2=SE,26.0,0.0745978,141.0,64.0,64.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,1.0,47.85476748641946,-124.40119586650208,coast_range,WADNR,9.801912374,0.1,2013,2012.0,27.0,27.0,3
f70c4a18,2016,wa-western_2016,0.223341,0.103441,0.01605,0.09222,0.396831,0.128604,0.0,0.24,21.555,27.790001,32.490002000000004,67.32181700000001,3634.999755859375,8.275809288024902,2374.455078125,1.3585770000000001,-0.18389,291.221435546875,327.0516052246094,31.04584884643555,2018,110.0,107.0,175.0,137.0,13.357293070265015,3603.0,95.0,2.0,65.0,3=UR,13.0,0.0264112,79.0,36.0,36.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,48.93492233181294,-122.13332779900227,north_cascades,WADNR,228.0325336,0.1,2018,2016.0,8.0,19.0,6
f729e929,2012,rogue-river_2012,0.121087,0.049089,0.004553,0.050797,0.245304,0.522339,0.0,22.2775,30.450001,36.490002,44.066502,82.98235600000002,4393.0,10.46660614013672,3193.8310546875,2.598641,-0.8757969999999999,178.87554931640625,815.7120361328125,28.89374923706055,2013,96.0,217.0,300.0,79.0,20.33654335068161,9826.0,143.0,1.0,46.0,2=SE,49.0,0.106484,166.0,75.0,75.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.09175955250374,-122.99730179935636,cascades,BLM,156.0210487,0.125,2013,2012.0,27.0,9.0,22
f7412353,2012,hoh-river_2012,0.027796,0.011657,0.010536,0.1582599999999999,0.651648,0.1378609999999999,9.5,20.790001,24.639999,28.09,32.290001000000004,96.054696,3401.5,3.7853636741638175,2531.47216796875,5.723028,-1.448779,244.0430603027344,112.2885513305664,24.282848358154297,2013,270.0,326.0,511.0,366.0,14.874786085008848,13370.0,129.0,1.0,87.0,2=SE,27.0,0.162866,217.0,98.0,98.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,2.0,4.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,47.74447403934469,-124.30315344830618,coast_range,WADNR,447.5454745,0.1,2013,2012.0,27.0,8.0,30
f75a93a5,2012,chehalis_2012,0.036067,0.004316,0.012176,0.686344,0.258631,0.0,8.9835,15.9,18.08,20.0625,22.559999,95.961776,2389.5,1.80794358253479,1996.7362060546875,8.190283,-2.022724,158.41720581054688,76.5967025756836,26.80739974975586,2013,260.0,168.0,298.0,229.0,10.896417970244231,4987.0,85.0,1.0,66.0,2=SE,45.0,0.217031,89.0,40.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.79777261017962,-123.2476354524116,coast_range,WADNR,134.45730559999998,0.1,2013,2012.0,25.0,3.0,23
f75c3d8e,2015,four-rivers_2014-2015,0.55019,0.023561,0.1656119999999999,0.153636,0.002142,0.0,0.0,0.0,0.0,7.08,14.795,42.624866,1278.5,3.3586349487304688,174.47911071777344,3.3819690000000002,1.220026,42.212799072265625,1334.7681884765625,11.753999710083008,2015,132.0,60.0,114.0,70.0,9.140154467537691,1221.0,60.0,1.0,36.0,1=SI,15.0,0.052126,29.0,13.0,13.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.60891585415408,-118.25909406221712,blue_mountains,USFS,475.9966414,0.25,2015,2015.0,30.0,30.0,135
f75d218e,2014,lane-county_2014,0.023035,0.010015,0.031881,0.297613,0.604907,0.026206,7.32,17.98,21.889999,25.095001,28.924999,96.695043,3187.0,3.2574579715728764,2361.98876953125,4.906949,-1.245088,337.6087951660156,468.9451904296875,32.90639877319336,2017,232.0,183.0,313.0,203.0,12.041895203395034,7025.0,100.0,1.0,77.0,2=SE,33.0,0.132509,113.0,51.0,51.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,3.0,43.58790433688264,-122.8593887898647,cascades,BLM,36.31793589,0.125,2017,2014.0,29.0,29.0,25
f75e90e3,2012,chehalis_2012,0.191349,0.047859,0.040997,0.191262,0.463824,0.044732,0.0,2.87,20.360001,25.52,29.704,76.079215,3241.0,4.947848320007324,2571.26904296875,1.689008,-0.444905,183.57550048828125,53.25339889526367,15.017400741577148,2014,190.0,452.0,619.0,522.0,20.878003943704226,17105.0,137.0,1.0,90.0,5=OS,55.0,0.0689286,235.0,107.0,107.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,2.0,46.85892253024815,-123.25142161394706,coast_range,WADNR,0.603504605,0.1,2014,2012.0,27.0,27.0,16
f76eafa6,2015,upper-rogue_2015,0.187109,0.074693,0.245035,0.215626,0.030647,0.000412,0.0,1.21,4.85,9.88,18.84,73.81983100000002,2314.5,5.86806058883667,830.8848266601562,3.220309,0.9616239999999999,252.3787841796875,1277.852783203125,1.7848999500274658,2016,2924.0,162.0,466.0,370.0,3.1849036796419976,2678.0,70.0,1.0,85.0,1=SI,6.0,0.35,56.0,25.0,25.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,43.07386600917095,-122.32592584661036,cascades,USFS,572.6077918,0.25,2016,2015.0,30.0,30.0,88
f77a3acb,2016,wa-western_2016,0.252985,0.070108,0.33176,0.201367,0.0,0.0,0.0,0.13,5.52,9.26,12.5585,67.690678,1423.0,3.3552494049072266,861.16015625,1.702362,0.19103399999999998,346.79888916015625,579.56591796875,25.56965065002441,2017,190.0,38.0,85.0,69.0,6.066213580958882,729.0,47.0,2.0,48.0,3=UR,7.0,0.0279635,13.0,6.0,6.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,46.29166851570689,-122.51514462163276,cascades,WADNR,122.9568156,0.1,2017,2016.0,31.0,22.0,124
f77a3acb,2017,southwest-state-lands_2017,0.197268,0.04878,0.391512,0.230146,0.0,0.0,0.0,1.49,6.97,9.81,12.51,75.395122,1434.0,3.463555335998535,842.5751953125,1.760873,-0.126775,342.6668701171875,579.7728881835938,27.98199844360352,2017,190.0,38.0,85.0,69.0,6.066213580958882,729.0,47.0,2.0,48.0,3=UR,7.0,0.0279635,13.0,6.0,6.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,46.29166851570689,-122.51514462163276,cascades,WADNR,122.9568156,0.1,2017,2017.0,32.0,23.0,102
f78d6cbb,2015,glacier-peak_2015,0.054557,0.05827,0.018805,0.195652,0.539466,0.121452,0.1,17.959999,23.035,26.559999,33.220001,88.717212,3753.500244140625,4.192645072937012,2612.4765625,3.320325,-0.97041,333.54705810546875,219.1766967773437,6.720049858093263,2016,150.0,303.0,429.0,250.0,19.24229718315904,10232.0,106.0,1.0,79.0,2=SE,39.0,0.0566353,163.0,74.0,74.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,48.239151777344375,-121.66463506418572,north_cascades,WADNR,47.00578356,0.1,2016,2015.0,30.0,30.0,13
f7ad83dd,2012,rogue-river_2012,0.049195,0.051379,0.068276,0.247701,0.427241,0.06069,0.15,9.12,19.634998,25.73,30.6005,89.94252900000002,3300.0,7.390335559844972,2034.063720703125,1.908723,-0.385701,239.4028625488281,619.9014892578125,16.303850173950195,2013,152.0,233.0,349.0,90.0,16.780110346579264,7707.0,105.0,1.0,58.0,2=SE,22.0,0.147708,132.0,60.0,60.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,17.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.86390677469434,-123.77659870242982,coast_range,BLM,170.664319,0.125,2013,2012.0,27.0,6.0,20
f7b37f87,2016,wa-western_2016,0.235308,0.132678,0.134161,0.250059,0.118161,0.0007019999999999,0.0,0.19,5.13,14.81,23.459999,63.201436,2609.0,6.377556800842285,676.9359741210938,2.195487,0.709557,32.43399810791016,1294.8797607421875,17.060699462890625,2016,428.0,193.0,368.0,202.0,9.102237114144708,4712.0,69.0,2.0,84.0,6=OM,5.0,0.147254,88.0,40.0,40.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,48.84416129634374,-122.03764933984216,north_cascades,WADNR,416.02921,0.1,2015,2016.0,31.0,31.0,28
f7b5ef18,2016,wa-western_2016,0.026511,0.014549,0.033948,0.20471,0.665535,0.044132,4.7285,19.25,23.209999,26.280001,29.799999,95.893954,3241.999755859375,4.605385780334473,2468.830078125,5.261146,-1.475024,219.78390502929688,245.933349609375,18.71834945678711,2017,120.0,140.0,221.0,171.0,14.621958288814426,5121.0,105.0,1.0,52.0,1=SI,46.0,0.0835958,87.0,39.0,39.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.59970492824487,-121.74068229338693,north_cascades,WADNR,70.83838484,0.1,2017,2016.0,2.0,31.0,37
f7d7a58c,2012,hoh-river_2012,0.080152,0.029879,0.03889,0.578136,0.266066,0.0,0.0,13.75,18.02,20.190001,23.299999,88.99691700000002,2416.0,2.830465078353882,1796.0936279296875,3.7316269999999996,-1.272222,224.57244873046875,223.72103881835935,9.812200546264648,2013,330.0,239.0,414.0,272.0,11.52003533776961,8983.0,107.0,1.0,90.0,2=SE,36.0,0.169175,141.0,64.0,64.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,34.0,0.0,0.0,0.0,1.0,47.75731923692059,-124.39135948896568,coast_range,WADNR,64.24126111,0.1,2013,2012.0,10.0,27.0,18
f7e35827,2013,winston_2013,0.017447,0.006369,0.574633,0.322625,0.0,0.0,3.1,6.99,8.87,10.45,12.52,97.618388,1247.0,1.761307954788208,907.0776977539062,3.81149,-0.593637,284.51220703125,490.4205322265625,11.441849708557127,2013,250.0,85.0,172.0,137.0,7.91466988434795,1424.0,46.0,1.0,64.0,1=SI,7.0,0.119616,28.0,13.0,13.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,46.422284260920335,-122.54550101049392,cascades,WADNR,102.2559593,0.1,2013,2013.0,28.0,16.0,22
f7eb1f88,2011,thurston_2011,0.0322579999999999,0.021215,0.037489,0.050567,0.1784369999999999,0.658529,1.0615,25.952499,33.974998,39.290001,43.98,94.652717,4566.8466796875,4.469693183898926,3751.09619140625,3.485724,-1.173094,167.2958526611328,353.3101806640625,37.37885284423828,2014,240.0,448.0,644.0,478.0,18.49505546100957,18967.0,152.0,1.0,86.0,5=OS,12.0,0.138566,321.0,146.0,146.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,47.00419166502152,-123.0701622370648,coast_range,WADNR,394.9796005,0.1,2014,2011.0,26.0,26.0,25
f7f76054,2012,chehalis_2012,0.333333,0.056073,0.110685,0.392694,0.037626,0.0,0.0,0.0,6.57,15.27,19.469999,61.059361,2133.0,5.695183753967285,1093.45068359375,1.516616,0.27387100000000003,187.907455444336,125.50469970703124,34.275001525878906,2014,120.0,87.0,151.0,128.0,11.539605555823172,2827.0,82.0,1.0,58.0,1=SI,33.0,0.057302,46.0,21.0,21.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0,46.97989688183738,-123.2385755404983,coast_range,WADNR,27.45885766,0.1,2014,2012.0,27.0,27.0,29
f7fd3e69,2016,mt-adams_2016,0.0474,0.045407,0.125783,0.247836,0.176044,0.264629,0.17,7.5,17.5,31.040001,43.669998,90.719328,4357.5,7.381519317626952,1955.8043212890625,2.1829509999999996,0.42617200000000005,206.6681060791016,466.8030090332031,29.08880043029785,2018,1636.0,316.0,711.0,434.0,5.9508110293097385,11640.0,132.0,2.0,98.0,6=OM,8.0,0.198147,185.0,84.0,84.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,2.0,45.901439960000005,-122.1696767,cascades,USFS,73.51149253,0.25,2018,2016.0,31.0,31.0,93
f825813a,2015,upper-rogue_2015,0.1689369999999999,0.0330279999999999,0.056725,0.248782,0.345636,0.100652,0.0,5.245,18.469999,25.51,32.215,79.803484,3461.0,7.998104095458983,1963.752197265625,1.784656,-0.209402,57.961952209472656,1572.6407470703125,15.659549713134766,2016,168.0,227.0,348.0,128.0,15.745619247033463,7962.0,98.0,1.0,43.0,2=SE,23.0,0.252223,131.0,59.0,59.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.9967415140176,-122.47393472844456,cascades,USFS,297.09565200000003,0.25,2016,2015.0,30.0,30.0,15
